Text,oh_label
@joetea48 Idiotic headline.,0
Seems the entire AFL season will be shorter than #MKR,0
lol sitting next to zynga management.,0
The Gozleme looks delicious!Good work lovelies! &lt;3 #mkr,0
"@chrissam42 or worst, depending on how you look at it.",0
I can't handle another round of this crap #mkr,0
RT @itsFatal___: Jess is bae #MKR,0
@eplerjc @srhbutts top kek,0
"Congratulations Kat and Andre, you came second last #MKR",0
#MKR Kat -_-,0
@RenaissanceReez Irony: Dead,0
The poodle returns #MKR,0
@SnugRailgun You are correct.,0
@MariachiMacabre 19% is not the vast majority,0
C'mon girls get the gozleme on!! I want them safe #MKR,0
@gavinatkinson @karinjiri @devinteske i miss sysinstall. :(,0
@s11jim Thanks!,0
This episode is so much fun! Nak ada kat situ jugak :3 #mkr,0
Yreka: still alive,0
@bryneaux i hate cats,0
@KSlackie will do tomorrow.,0
"#mkr If I had immunity, I'd cook poo sausage.",0
"Who would have thought, gracious winners (not) #MKR",0
This dessert is making me sad. #mkr,0
RT @mattytattat: @mykitchenrules YESSSSSS #MKR #MKR2015,0
@mutaSawwif @TawheedNetwork_ And this. http://t.co/JEtvjeOeAX,0
@RaikonL no. i am resisting.,0
They better have spatched their own cock. #MKR,0
Kat and Andre won't survive the next rounds anyway #MKR,0
#mkr sucks without @helenaandvikki this year 😞,0
@Numberrr2 Diana Ross and the Supremes,0
Richmond police just made a Kissyface it Leo.,0
When did the Facebook iOS app start making noises?,0
RT @girlziplocked: @freebsdgirl http://t.co/WkTuveguB0,0
http://t.co/6zVcnnkDXO.,0
#mkr #karma Kat and Andre,0
On Point: http://t.co/Cvp8qXvgk6,0
@Malek_Yamin http://t.co/24wU94Pid9,0
The girls are bringing the heat. #mkr,0
#mkr chicken liver is a baaaad choice,0
Apple is the horde vs alliance of the tech world.,0
"@deathofrats01 haha, mine is worse. :P",0
@AndyJoshPage &lt;3,0
"That CANNOT be their house, no way!!! #MKR",0
#MKR how intense was tonight's ep?,0
@darxtorm sigh,0
Of course the dipshits stay #MKR,0
@maxkeiser Win what?,0
@sibbysoyabean isn't everyone?,0
@Zython86 how is that related to wadhwa?,0
@Shjade probs not.,0
@CarlyandTresne you are the best #MKR,0
@gabystama @JimyIsAHappyBoy ...nowhere TO go.,0
Why not just make a tart? #MKR,0
Updated version: @TweetlessJames http://t.co/FbrxPFwTpC,0
kat and andre can fuckin fUCK RI GHT OFF #mkr,0
@JWYoder ouch.,0
Oh balls! Have to put up with bloody Kat still #mkr,0
Deconstructed a Lemon Curd or was it turd.... #MKR,0
@MaslabDroid yes,0
@ARaqqah http://t.co/xS2PJeNPp7,0
#MKR Lloyds happy with all this meat on tonight's menu,0
Imagine if Annie &amp; Drasko had a baby... #MKR,0
U think they realize they need a total of 10 here?? #mkr,0
@kaytheproblem same one.,0
I miss robert's voice. #mkr,0
@ExposeFalsehood Womderful.,0
@TheSoundDefense shaving has little to do with hygiene :P,0
@pinefoxi matcha,0
@lilbeastunleash who knew that was how to do it! #MKR,0
http://t.co/3hqI0L6cwU,0
@CuriousQuail yes,0
@MaslabDroid @gamerfortruth possibly,0
Lowest contestant score in this series! #mkr,0
@MollyTetsuya Nothing but an idiotic headline.,0
Let the best tasting food win #mkr,0
It's #KillerBlondes vs Serengeti at sunset on #mkr,0
@dunyaeentest @bijouxlille What did we loose?,0
"She's making a list
She's checking it twice",0
"@sschinke they did, it's called California.",0
@ZaenBassem http://t.co/SVMKdrGoH8,0
#MKR Mmmmm raw egg....,0
@PeerWorker @EvvyKube no. I asked if you were nuts.,0
@DrunkenGeeBee @mrbowers yup,0
Drunk homeless man is definitely drunk #mkr,0
"er, THOSE.",0
@athenahollow @ShadowPraxis i'm married with kids. also 33.,0
@selectamilenio1 They are world famous and deserve it.,0
@girlziplocked jfc.,0
That really does look unappealing #MKR,0
FML http://t.co/ogzSGAe3Du,0
@g56yu  Who?,0
@gamerfortruth yes,0
Absolutely disgusting result scoring them a 1 #mkr,0
*backflips away* http://t.co/N0Dr8ZOWIs,0
Yeah Ash &amp; Camilla. #mkr #mkr2015,0
i hate video games,0
I'm just so embarrassed for her. #MKR,0
Dessert shocker. #MKR,0
Mmm the pancakes are mouth watering I wish I was there #Mkr,0
You've known them a fkn week!!  #mkr,0
No juice in curd unusual! #MKR @mykitchenrules,0
Why is Colon being so nice? WHY? #MKR,0
My eyes are burning. #MKR,0
"@MyersNFL oh, gosh. i hope you feel better. :(",0
#whatajoke #makeitadoubleelimination! #Mkr,0
Deconstructed Apple pie...bwilliant #mkr,0
@the_moth_reborn it is trolling.,0
@_Ibn_Latif And this sums up Islam. http://t.co/N2P6jmdpdW,0
@harmlesstree2 Here7 https://t.co/xWJzpSodGj,0
Fuck me #MKR,0
Kat is such a witch! Someone throw water on her! #mkr,0
"@jackyalcine it's not a battery, it's a usb hub.",0
YAY Robert and Lyndzy are back 🎈😊 #mkr,0
"@MetroidThief something that needs to be addressed, for sure.",0
Kat and Andres voting tonight was absolutely rubbish!! #mkr,0
"@a_man_in_black @GlennF i'll admit, i googled too :P",0
I'll likely be back up in the PNW for conference season.,0
"FYGM = fuck you, got mine. @BlankBBS",0
So excited I am nauseated oh gosh gosh gosh gosh gosh.,0
@DestrossGX @KayinNasaki @tehrebound that's a hoax.,0
@kencf0618 awesome! :D,0
@grumpybozo ah hah!,0
Annie reminds me of Annabelle #MKR http://t.co/3Dprk4hBba,0
"I'm not a journalist, buttwrangler. @mja333",0
@Trigger_Check will take a look.,0
@athenahollow that was my intention. :P,0
@oldkhayyam @ardiem1m @MaxBlumenthal http://t.co/YCKKSo1nAR,0
@BadNewsCentral awww. you are both adorable!,0
They will make it because they add drama to the show. #mkr,0
"@JimmyMcCunty @Spacekatgal oh, darn, you can't? shoot.",0
@glitchDreams @Popehat doesn't work. I don't take requests.,0
Well I called it #evilwins #ratings #MKR,0
@ThatMarioRivera Ty!,0
Yeaahhh! Bubble and shit for breakfast? Great choice! #MKR,0
@KhaledHamaki http://t.co/mFBT2hMmBn,0
I do like Ash and Camilla the have screen presence #mkr,0
@filcab BECAUSE OF THE PRICE WHICH IS NOT A LEGITIMATE REASON,0
@alex SO GROSS. feeling the urge to shower in boiling water.,0
@eevee HI WANT TO GET DRINKS,0
I love Celines humour 😂 #MKR,0
@TURBOCUNT huh. i might have to try this at some point.,0
@MaDaSaHaTtEr_17 @buttercupashby http://t.co/eZui0LtWMB,0
@FrankAlvarez see this thread. :P https://t.co/VHThRdRIYr,0
@TheQuinnspiracy https://t.co/LVVahRaEZA,0
Today is the day.,0
Kat survived? Is this real life? #mkr,0
LRT: I GOT WHITE PRIVILEGE BINGO,0
"""We're serving leftovers for breakfast""  #mkr",0
#mkr http://t.co/uXxoFqJ2cJ,0
"4,3,2,1 ..... Holy crap! #MKR",0
@Beau_Bales @Patreon &lt;3 thank you :),0
fellow sockphiles: http://t.co/gVSIbpITFL,0
OMG DO YOU EVEN PLATE? #MKR,0
@BecPobjie yes Vicky and Celine would be in for that #MKR,0
@Visnes ... i thought the same thing.,0
@RachelLite why would it?,0
@Zython86 fuck errything about brietbart,0
I'd send that deconstructed shit back #mkr,0
Damn. How did Kat and Andre dodge that bullet?? #mkr,0
#mkr Go ladies!!! Love the sound of the crackling!!!,0
"I think maybe the ""hat"" is turning people off.

#MKR",0
#mkr These chicks would never get a job at Nitrogenie...,0
@Kryten2X4B1 http://t.co/VQasiUuFei,0
@chereecorbin  I wish.  Goes that way almost each time.,0
omfg on the local news they are now arguing about #thedress,0
Emma Roberts?  #mkr,0
Did that Nandos advert really just happen? #MKR,0
Deconstructed Hot Dog is my burlesque name #MKR,0
How annoying is the skinny English bloke #forgothisname  #MKR,0
Celine? #mkr http://t.co/BWr6ap0oOo,0
Pretty sure Richard Gilmore is Cracker von Patriarch.,0
MARINATED IN GATER TEARS,0
I hope Kat and Andre leave soon very soon #mkr,0
"Old dude in this cafe: ""my grandmother had blue hair""",0
I've seen vermin more lovable than Kat &amp; Andre. #MKR,0
@TheDoubleclicks that shirt!!!,0
@allieemorse yeesh. i can't imagine. :(,0
"@KrysEmlyn it was lovely meeting you, too.",0
Almost time to serve...! #teamsgofrantic #hurry #mkr,0
I hate when my sausage is scored a 3 #mkr,0
going well guys! #mkr @mykitchenrules,0
"@JonathanGrider7 Also, @YesYoureRacist",0
WTF score did you expect serving liver?? #MKR,0
"So it would auto-unmute after N hours, or whatever.",0
Wishing a horde of rabid bats on @Trizzzy13 and @Travieee23,0
@mykitchenrules #countrycousins #mkr,0
@djtyrant i was pretty proud of that.,0
@harmlesstree2 Here4. https://t.co/xWJzpSodGj,0
@MetroidThief about halfway through.,0
"@orionwl it should be removed if you refresh, i think. :)",0
@SadSuspenders 😳,0
@congressman_aly http://t.co/afA9Nw4ZTR,0
You absolutely must read http://t.co/McBpK3vsCQ,0
That is a fucking joke! #mkr,0
I sure am hungry for some scrambled eggs.,0
@__enimey__ http://t.co/BdgM9pSZbD,0
@sunkensomething I... I thought you were being snarky...,0
@arrivalgame you too!,0
Fuck Kat and Andre they are next to go!!  #MKR,0
@coopatropp randi@randi.io,0
@Shaffrazz It's this beautiful. http://t.co/4GjDUERp98,0
"@SubmerseChill oh, I RTed and insta-blocked it.",0
@LifeInKhilafah More stolen childhoods.,0
Cream and crumbs on a plate....work it gurls #MKR,0
pucker lips lol #mkr,0
my guild right now http://t.co/vKs8Rrgmnk,0
@dilettante thanks ;) more fun stuff coming soon.,0
@vex0rian @m1sp it's a nice update! i quite like it.,0
@mwlauthor now it worked. weeeeird. i tried 3 times.,0
@theeaglesfan005 http://t.co/SwwcOrkVhZ,0
how do i even have an ear ache i am not 4,0
The meal sounds fab #MKR,0
@voretaq7 you don't know that.,0
#MKR2015 #MKR http://t.co/mD9TyU1MOn,0
@LifeInKhilafah How about this guy? https://t.co/A9aNGCYLCf,0
@SFtheWolf wut,0
@nizarnayouf There were no US commandos.,0
My review of Kindle Voyage: a resounding 'meh',0
Ash and Carmilla are dilly dallying much #mkr,0
I need to think about this. I don't think I like this.,0
Blondie's One Way or Another really is a creepy song.,0
@SantaCruzTax I'm so excited. Still at GDC. stuff is wild :),0
"@whoRtheKurds Look up the word ""taqiyya"".",0
@NotChrisSmith It is.,0
"@finalbroadcast or many DKIM setups, for that matter.",0
"Uncooked egg....😷 vomit
#mkr",0
@AndreaFaulds i need to update that. ^.^,0
"Congrats Ash &amp; Camilla! 
Keep it up VIC girls!! :D #mkr",0
Is there going to be a 4th group? #MKR,0
@DegenerateBoy @scalzi that's not funny.,0
@ChrisWarcraft https://t.co/7WVhLvkcqS,0
"@ImATalkingDoor ""dictionary"" #grammargate",0
That's dessert? It's one mouthful?! #mkr,0
I stand by @undergroundbby.,0
She can't hear you you little troll #mkr,0
"@kelseytheodore2 plz go set yourself on fire, egg. :)",0
Kat and Andre are pisssinggg me offf #mkr,0
"@vex0rian yes, I recall. ;)",0
@bryneaux 😊,0
@MadTrophyWife content warning. :),0
#MKR so many tent and pole jokes tonight to make!,0
@GaminGlennSeto I don't use addons anymore. :),0
"@mykitchenrules Go Rob and Dave, do it for the Boys!! #mkr",0
@Bruciebabe Your brain is also a cartoon.,0
RT @brassidio: Film Maker #JobsForISIS http://t.co/mP9SjcnePc,0
@albertinho can't tell if sarcasm or clueless,0
@MaxBlumenthal That explains his dedication to Islam.,0
@mike3k near metreon,0
"Kernighan, thrall, riker, or Nimoy?",0
@logicalmind11 http://t.co/PQtPUrEL3O,0
@ZaenBassem http://t.co/gQbL8DlYpG,0
Kat and Andre are filthy bastards. #mkr,0
@JillWetzler OMG yes.,0
@BaqeeaSamer http://t.co/TGNc1AdQhP,0
"""I needed a dessert""  #mkr",0
Colin is back....#MKR,0
@alain_vde you're awesome! Thanks :),0
@Lovemycoffeetoo Food poisoning. #mkr,0
Annies back! #MKR,0
http://t.co/kkgAruvSNV,0
@chilblane i'm just fast,0
Oh thank god Sheri &amp; Emilie #MKR 😉,0
@Zython86 ah hah.,0
How awkward #mkr,0
Disneyland or a library #wtf #mkr,0
@_qg @Colonel_Shami2 Yawn.,0
Three is a low score. Good work Sherlock. #MKR,0
@Raider2Bearcat http://t.co/4iHAGLQ1N1,0
Where's the rest of the teams? @mykitchenrules #mkr,0
"Proof there is no God. 

Kat survives. 

#mkr",0
@Trigger_Check what news?,0
Rape is not a punch line. http://t.co/H6EojCYisr @yungturd,0
"@Rennie93 Wow, that excuses your sexism!",0
FINALLY HOME.,0
@GlennF not sure. sounds like he left for good.,0
ie: they will still feel this way in 5 years. lollll.,0
#MKR learn how to open cans gee,0
Are you serious a score of 1???? Uh I hate Kat and Andre #MKR,0
They still haven't churned their sorbet...... #mkr,0
"Yay, a new reason for people to hate me. Shove off.",0
@mauvedeity i had a rescue puppy named rj45. :),0
"Nooo, massive forehead stays damn it #MKR",0
I'm not sexist but Mary Tyler Moore &gt;&gt; Rhoda,0
"@WayneJBurrows Normally.  But, nope.",0
@SuzieZUMO lolllllll.,0
Yes all men disappoint eventually.,0
@IAmMatticus several pairs. :P,0
Want more women in FOSS? Dropkick these people into the sun.,0
@MarkRubello nope.,0
They weren't kidding when they said deconstructed! #mkr,0
You aren't alone in this. You're never alone in this.,0
@Shermertron I did not.  Link it.  I'll RT.,0
"01:15:19:00

Soon.",0
"@dampscot yup, i'm aware. :)",0
#cankles #methteeth #mkr,0
Ah lol Colin....#MKR http://t.co/yPl75FxggC,0
@MaxOfS2D @StephenAtWar Origin is a flaming piece of shit.,0
@jsigj http://t.co/BXygHtfPk6,0
@JordanL yup!,0
Oh Kat. Your turn now. It was just as bad. #MKR,0
@cheeseplus I'm weird - I like Cherry MX Reds.,0
That looks horrible. #MKR,0
The wrong team went home tonight #MKR,0
@r33m9 The facts of Islam. http://t.co/RpFJdeqoKI,0
Spatchcock strut time #mkr,0
@Raider2Bearcat http://t.co/NvRpKsW0x7,0
"The veggie crisper will cool it down faster, ladies #MKR",0
@CesarSaysNo *stifles laughter*,0
i love sassy food haha i love humour xD #mkr,0
@jasonbentley not me :) no hat,0
Stop the sass! #MKR,0
@dickc i like you. Respect.,0
Is it me or are teams missing on #mkr tonight ?,0
Well that’s Lynn and Tony screwed #MKR,0
"Bugger...NOT... Bye Bye Blondes...
#MKR",0
@Keanna_Reeves LOL,0
@ADovichi lunch is prob busy :P might be able to do breakfast,0
"@xmjEE so, don't do that.",0
"@salvodan er, manic panic existed in the 90s.",0
@brianfenton D: php D:,0
THE HUNGER GAMES! #mkr,0
@realalexander57 http://t.co/hqlqzBzF18,0
"Kat the Rat

#MKR",0
@CortanaV i don't think so. it was just found.,0
I just want Manu to stay. #MKR,0
@jaredchase will keep that in mind :),0
"@SamHarveyA Google ""false equivalence"" and commit to memory.",0
Tug of war! http://t.co/YCNwawZJGH,0
It wouldnt be fair if u stay u cooked shit #mkr #kat,0
#kandre #dilusional #MKR,0
@limbclock if you only want 3 people to use it.,0
@rezwan_12 @tim_rigby ROFLMAO. http://t.co/v05enSZSfP,0
Need skype verification for keybase.io.,0
@jojobean2020 doing okay,0
Aw there's nothing to cry about Lynn xx #MKR,0
What in the actual fuck? #mkr,0
@ZaenBassem http://t.co/d1Wv985IlR,0
Is 'deconstructed' code for 'dogs breakfast'? #MKR #MKR2015,0
@cestith bahahaha,0
"Collin admits that he is easily confused by a sausage.
#MKR",0
@mykitchenrules nailed it!!! #MKR,0
My dog has vomited better meals than that #MKR,0
@harmlesstree2 https://t.co/xWJzpSodGj,0
@pr1ntf stop making out with my bot,0
All of my WoW pets are horribly named. http://t.co/h1gw12c8M6,0
@danhazelton_ Maybe you should not commentate on the twitter,0
@finicalgal And dazzling white lights in his gob. #MKR,0
@mhoye been there,0
@EvvyKube yup!,0
Have a feeling the girls will stay. Just.  #MKR,0
Wow.  Kat &amp; annie make the perfect horrible couple #MKR,0
@AraNewsEnglish Where will they kidnap the teachers from?,0
Shock Horror #MKR,0
"Tonight's dessert is called ""Remains of the Day"". #MKR",0
"@LifeInKhilafah I already have, multiple times.",0
omg twitter you are killing me with dumb this morning.,0
"Hit me with your best shot.

https://t.co/evCLtWgzWe",0
@femfreq You cannot make this shit up. It writes itself!,0
"@GentlerMouse hahahahhahaha.

http://t.co/iS0HgM89LK",0
&lt;3 http://t.co/O2MMoUh8mS,0
@luizpsc I fucking love her. She is hot as shit.,0
#mkr THIS TIME IM READY TO RUN,0
When did #Kat become #MrBurns??? #evil #mkr #shameonyou,0
Actually hate Kat and Andre. #mkr,0
@aevitas_lux http://t.co/TtgdrP2oos,0
These two are the Chloe and Kelly of the group #MKR,0
DevOps forever. http://t.co/5ANIOKabs6,0
@Kuroishi11 it's mechanical,0
Birds of a feather at the LBJ museum http://t.co/af06u9Sv5B,0
@george3612 @ProudPatriot101 Horse manuer.,0
RT @Envisager_: Cannot unsee. http://t.co/9Tb8dBV3Da,0
@DianH4 Being free to make your own choices is good.,0
"BREAKING: @EwenJonesMP ELIMINATED FROM #MKR

Wait....",0
Loving the look of the fritters! #mkr,0
Pete and Manu will push them through #Mkr,0
@hacks4pancakes @CBCRadioQ putting it on my list. :),0
@victorlisboa76 LMAO TOO MANY RIGHTS,0
7 for that desert?  rigged as fuck #mkr,0
Thank god for consulting to fuel my blackmilk addiction.,0
@elplatt yes,0
Nooooo!!!!!!  #mkr,0
A redemption round? This is too much  #MKR,0
There's nothing sassy about a hot pot. 😝 #mkr,0
#MKR  yum there cooking up a storm,0
"Annie on Sunrise?

I'm wrong, that show could get worse

#MKR",0
You have a tail??? #MKR,0
@Jod0507 http://t.co/gBMid1NJ8U,0
@ZKotek @thunderf00t Gold.,0
@DennisCEarl w not v ;),0
RT @fee_bee_63: A 7? This bloke is utterly demented. #MKR,0
Pete Evans looks orange #mkr,0
Maple bacon come at me  #mkr http://t.co/KEU7Op5cIt,0
Kat and Andre are now more hated than Adam and Carol. #mkr,0
@crash_matrix @whatsershame rofl,0
My little lemon tarts #mkr http://t.co/XcwiPfRXmo,0
More instant restaurants? Are you serioussssss #MKR,0
I RUN FASTER WHEN I WEAR THESE http://t.co/YwfGj6vMtV,0
Kat and Andre are so so mean. #mkr,0
@sschinke @teh_maxh it sets a bad precedent.,0
"@__enimey__ Nope, reported by multiple sources.",0
@alqnasalelamy http://t.co/qnB00f3Coa,0
I want to go camping now...watching #MKR,0
RT @PoshLopez: Instant Restaurant round 47. #mkr,0
@mrgoldfink Apparently the Iranian fascist Ayatollahs run it.,0
"@bryneaux I am allergic to cats, but thanks anyways :)",0
@ItsJustYousef #FalseEquivalence,0
@sigje ooo. i might actually do that.,0
@cxarli glad it helped :),0
Say sass one more time #mkr,0
Colin's in good form tonight #MKR,0
#mkr just isn't the same without @chloejames____ and Kelly.,0
Kat &amp; Andre can't stand them strategic jerks #MKR,0
"@doneal97 Actually, you're 100% wrong: http://t.co/EH6Vkq2YTd",0
RT @MattBooth6: http://t.co/TZ0wkWbjSX,0
Exciting times on #MKR - just 67 teams left,0
Ass cream?? #mkr #mkr2015,0
Never go full robot.,0
How can you refine something by deconstructing it?  #mkr,0
@ijosborne that's the same one i linked. :P,0
"@xCali_Boundx http://t.co/dHOdWO4hBV, https://t.co/RHr2Oc4Toy",0
I didn't think there were any of those people left...,0
lol Kat and Andre are the suckers #MKR,0
@Secretbuttts @weeaboo omg i am laughing so hard right now,0
@DTeambanning Because Obama is an idiot. But you knew that.,0
@harmlesstree2 Here 999 https://t.co/xWJzpSodGj,0
#mkr heading into 2017 with another instant restaurant round,0
@sailorhg @iroc oh my gosh. This is awesome.,0
@a_man_in_black gross. i'd look weird with no hair.,0
@0xabad1dea BM is getting closer with their newer LT sizes.,0
I am making buckets of coffee and no one can stop me.,0
RT @P_Filippelli: @YesYoureSexist just stating facts b,0
Lets serve Colin Chev Up sausages. #MKR,0
Sounds good. #killerblondes #mkr,0
Elephants Celine? Elephants? #mkr,0
Annie and Lloyd are in sudden death! No surprise there. #MKR,0
"Umm, wheres Manu? #mkr",0
"That's called karma, Kat. #mkr",0
"Going to become besties, I can tell. http://t.co/FcVHiJYjz5",0
I hate y'all 😂😂 #MKR,0
Who's out?  #MKR,0
Is this the same day? #Mkr,0
@RealDackFayden @twitter I can bring that up.,0
RT @Nathan19871: It was rigged #MKR,0
Not again #MKR,0
@OneLegSandpiper @DblBlackDs That was incoherent. Try again.,0
Which was my first choice.,0
RT @P_Filippelli: @YesYoureSexist lmaoo stfu,0
"#MKR Step away from the Kat, kids...for your own safety.",0
I used to have pet bunnies. :)  I named them POSIX and ANSI.,0
This is bad cooking and good TV all in one. #MKR,0
LOL @max2000warlord,0
@TheQuinnspiracy I AM SO FUCKING EXCITED ARE YOU EXCITED,0
"Wow 
What a low life cow Kat is  #MKR",0
@BrentonPoke yes,0
Someone carry me to the IGDA party I am done,0
She's put the arm in the wrong way #idiot #mkr,0
I wonder how many times they've used that churner #MKR,0
RT @The1Voyce: islam begone http://t.co/kfLRB5qSBf,0
@GodOfCyanide Harley Quinn,0
@Sir5000 @StormsOnSaturn oh dear,0
@KhaledHamaki Where did he say that?,0
@Nayadrikj STOP TAKING BATHROOM SELFIES YOU FUCKING PEASANT,0
vomit. #stopwadhwa2015 http://t.co/78tLSv56cs,0
Haha yes... Kat and Andre failing!! KARMA MOTHERFCKERS 😝 #MKR,0
OH NO!!!!! ( she says sticking needles in her eyes!!)#mkr,0
Ewww #mkr,0
@beardyblue it's a long winding story. :P,0
@Sheikh_Times3 How would you kill the terrorists in Sinai?,0
@ELLIOTTCABLE dogs are good for that. :P,0
RT @benpobjie: Well that’s Lynn and Tony screwed #MKR,0
@curdistani Happy to hear it.,0
oh god oh god oh god never point a microscope at skin,0
"@EarlGetsTheGirl ""Unpopular opinion,"" bahahahaha",0
"Look, the spatchcock has come back.....as vomit

#MKR",0
@MyersNFL that bacon is pretty cheap.,0
@J_Birt94 And yet you felt the need to tweet this drivel,0
#MKR stop smiling Kat @mykitchenrules,0
"""Chickeny thing"". Technical terminology here #mkr",0
"Poor Annie, the kids are scared of her #MKR",0
"So, uh, thanks for the free advertising!",0
@JoeMOwens newp.,0
@JWYoder sent to my reading list for later. Thank you :),0
"@Vodage @GameNinja08 @KaitlynBurnell ah, okay.",0
@hopeloze @kevinmenzel yeassssssss,0
RT @monster_mia: I hate kat and andre 😡😒 #mkr,0
@0xabad1dea wat?,0
He won't stop staring at me. http://t.co/4sKaCpLNhN,0
@Skawtnyc @a_man_in_black @ChrisWarcraft I saw.,0
@DanAshTreeLane @Spacekatgal https://t.co/cGeIgCJgI2,0
got bad reviews from the judges was priceless #MKR,0
RT @freedominguez: @freebsdgirl http://t.co/VYR6qfoqsz,0
"INTEL, YOU CAN'T SIT WITH US",0
@leel8on indeed. although the police were fairly nice. :),0
"Guy with the cap and Pete said.
Bye Kat and Minion #mkr",0
@darrenkopp @Bsilverstrim77 i already bought it. ;),0
How the fuck did Kat and Andre get thru #mkr,0
The meals weren't great but they didnt deserve 17... #MKR,0
Dictating tweets is the worst.,0
C'mon emilie n sherri! You guys are the best! #MKR,0
@shereeny @caulkthewagon there is. :P,0
Excellentttt http://t.co/dnMy4EbAlU,0
Pumped up for #Ash&amp;Camilla #Legends #MKR,0
@sfmorrigan this is my first time ever watching it.,0
@Im2017 actually no? Thanks for playing,0
@GuusHenkBremer YES,0
"And a 7 for ""smear of lemon tart""???
#MKR",0
Not how I was imagining the desert to look #MKR,0
And double #Simpsons episode trumps #mkr,0
and you thought Annie and Lloyds was bad #KatandAndre #MKR,0
RT @merlyn: Uh oh. http://t.co/wGK4GiaZ6e,0
Wooo Hooo!!!!! Ash and Camilla are back!!!! #MKR,0
lol the others have no knowledge about the promos #MKR,0
NEW CLICKY http://t.co/qGsdU9mrmT,0
RT @OliveWahh: The scoring wasn't even done honestly #MKR,0
I cry foul! Boooooooo!!!!!!! #mkr,0
Yay! Great critique for Sheri and Emilie!!! Go girls!!! #MKR,0
RT @Shar_ryy: Surely we are being Punked #MKR,0
Shaz is not getting enough airtime #mkr,0
Nobody likes a dry sausage. #MKR,0
OH OH OHHHH KAT AND ANDRE...GET REKED! BAM MANU! 😂😂😂😂😂 #MKR,0
Where can I vote for Colin to win the gold Logie? #MKR,0
@trek @g33klady wait WHICH D&amp;D VERSION,0
Are u fucking serious y did the stay #mkr,0
RT/reply/block is soothing.,0
That's BS!!!!!! It's a cooking show! Grrrr! 😡👎 #mkr,0
RT @helenaandvikki: Colin you sexy man! #mkr,0
@blastedsilver Shame on Zuckerberg.,0
@AntonM ☺️,0
Ash &amp; Camilla are so Ab Fab! #MKR #darlingsweetie,0
@BenKuchera only if I can get a pass somehow :/,0
That is some next level pancakes yum #mkr,0
@djtyrant yup! :)  just got it.,0
@iaha2014 http://t.co/SQvG5j1Jvf,0
YOURE_WELCOME_exe http://t.co/oxA2aaUmgp,0
@saifullah666 BS story.  Others claim it was Ezidis.,0
But nobody likes you #prayforlynn&amp;tony #MKR 🙏,0
Bloody Kat and Andre escape again! #mkr,0
@StephenAtWar IT IS CHARGING OKAY???,0
RT @UnderYourPorch: Pork ninja...more like pork wanker #mkr,0
@NelsonEmpowered False equivalence: http://t.co/bilEi0l6IN,0
http://t.co/BW9r97i4p0,0
Haha sucked in Kat &amp; Andre #cantcook #boringfood #MKR,0
Dessert's looking delicious ladies! #mkr,0
#cuntandandre ... I just want it to keep trending #MKR,0
#MKR can't wait to have Robert &amp; Lynzey back!,0
"@kebesays no, my blog post. :)",0
;):P:):D @mykitchenrules #MKR #mkr2015,0
Kat and Andre don't deserve to be there ffs #mkr,0
How is it sassy. It's fucking spatchcock on Cous Cous #MKR,0
"Literally Who?

Literally #LawAndOrderSVU.",0
High quality food &amp; they have frozen beef cheeks?! #mkr,0
I CAN'T EVEN http://t.co/RuphlEaXls,0
@rayyoosheh What do you call this? http://t.co/MXuw3hZ4tb,0
@KuraFire he thinks the entire world should be indies.,0
"Yeah, I've got a bit of a rageboner. Mentally speaking.",0
#katAndAndre are just evil! #mkr,0
You cannot make this shit up: http://t.co/d6Q7dibCJO,0
@asem_1994 I see no reason to.,0
@howxg @CTFleaMarkets http://t.co/oCBCQYL8o5,0
My new mascot. http://t.co/AugbPO2t3v,0
@davidsgallant yup!,0
"@tobyrobertbull Outside, dingbat.",0
RT @gabriel403: @freebsdgirl I disagree,0
@miharu_743 This is a couple of weeks old and was never true.,0
Abstract? It's kindergarten finger painting. #MKR,0
I cannot stop laughing.,0
@milfgaardian @LeenaVanD http://t.co/BXygHtfPk6,0
@ItsJustYousef http://t.co/DvSc4VhOVN,0
Can't wait to see the winners #mkr,0
#mkr where are the pop-tarts??????????? #stuffoflegends,0
"@OaklandElle if you find a good place, lemme know.",0
I have a sunburn. :(,0
I missed you Texan #mkr,0
The markov bots are on a roll this morning.,0
Who is good at maths? What do they need to be safe? #MKR,0
@GUIpsp last retweet,0
@geeky_zekey https://t.co/9ucLBSZm3r,0
"NSW on the roll, killin it. #mkr #nsw",0
Ive missed gay lloyd.. #MKR,0
@nader_haq @MadDr11 @MaxBlumenthal http://t.co/DdECoBanZx,0
@KaitlynBurnell NOT FOR MUCH LONGER,0
Umm Annie they arnt meatballs.. #MKR http://t.co/axatKCOAmh,0
"What's with Petes face, looks like he's been varnished  #MKR",0
"@RealNas13 THAT SPEECH WAS FOR DUDES LIKE YOU, GENIUS",0
@FingerLicknGod #NachoShield is my favorite. :),0
Pete eating... #mkr http://t.co/3wcIykPqX3,0
@NNdabbour64 They kill him.,0
RT @BigBupIsWatchin: @freebsdgirl THEY DON'T EVEN GO HERE,0
So FUCK ROBERT A DOUGLASS,0
@joebentley10 YUP. :D,0
Oh no they're staying #mkr,0
RT @daybreaklover: Kat + Andre = RETARDS  #mkr,0
@AgQueue uh.,0
Isn't sauerkraut meant to be fermented cabbage? #MKR,0
"LRT: I cannot stop laughing. Damn it, Taylor.",0
