Text,oh_label
I will kill you with my gun asshole!,1
"  go to bed bitch, i wana edit pages",1
  FUCK YOU DUMBASS ITS AN OPINION   ,1
  RE:  Hulk changes.  Fuck off idiot.  user coldbrotha,1
  Try the official website then - shit head!,1
  == you are dumb ==  you are dumb and stupid loser,1
  == you are dumb ==  you are dumb,1
  == your dumb ==  your dumb,1
  that was bullpoop. whats ur problem?? freak.,1
  Human beings are basically fu*king idiots!!!,1
  == You fing rat ==  You ratted me out you little prick,1
SUCK YOU SUCK YOU SUCK,1
stupid dumb shit goddamn mother fucker ,1
  == WHY DON/T YOU JUST GO FUCK YOURSELF ASSHOLE! ==,1
 ==Fuck you you fucking pig!==  You motherfucking pig.,1
  == wtf ==  what is your problem with me are you a stalker,1
"  we will, we will fuck you!",1
   THAT'S RIGHT - LISTEN UP ASSHOLE !!!,1
Is there any chance of you having gay sex with me ,1
  You smell of stale urine.   ,1
"  Fred fuckmehorns, is virus. Do not go on any sites of his.",1
Rape|raped]] in the butt,1
"  Hi Tarc, Good points.  How long is your penis?",1
life and a job. This website is trash.,1
Pontificalibus is full of shit.,1
"  == Kingpin13 ==  You are, in a word, a cunt.",1
"  Fastily,  Take it up the ass, douchebag.",1
  Why does this fuck-up have to ruin jazz?,1
  |unblock| all of you can suck my dick,1
  == You suck DUCK BUTT! ==  YEAH!!! lol,1
Err:509,1
I'm a fat pig.  Does that belong on Wikipedia?  ,1
"   HENCE, ROZ LIPSHITS IS AN IDIOT!!!!",1
ROZ LIPSCHITZ IS BLOCKED BECAUSE HE IS AN IDIOT!  ,1
  really want cramers balls in your mouth huh?,1
"   :::WHAT THE HELL!! STUPID ROBOTS, I DIDN'T DO ANYTHING   ",1
  == Guess What?!?! ==  your retarded!,1
  I think you're being a hypocrite.   ,1
  ???? WHAT ARE U TALKING ABOUT!!!!! UR BEING MEAN,1
"  == ... ==  You are a sad cunt. Get a life, you nerd.",1
(could you fucking leave me alone bitch),1
I am a stupid bitch who needs shutting the fuck up,1
 (I hate free speech it is shit.),1
'''FUCK YOU ALL BITCHES,1
  Bitch Ill never stop vandalising your shit so fuck you,1
  ==asshole== fuck u asshole go fucking rape my penis,1
  ==fuck u== rape my penis plz!,1
 :Piss off.   ,1
 You've got child porn. CHILD PORN!,1
  You are a cocksucking faggot D,1
  You enjoy taking dick in the ass D,1
  Your moms cunt is fat and juicy D,1
  FORGOT TO SIGN IT. You're an IDIOT.   ,1
 you son of a bitch RIP you motherfucker,1
", Trevon Saquele Sterling Sloan is a gay fuck fag",1
i ilke giant dick in my ass  ,1
 and i have a small penis lalalalalalalalala,1
   == cheers == Die in a fire,1
"   == cheers == die in a fire, fianna failure",1
  The picture sucks.  Someone should put a different one up.,1
   YOY ARE A HAIRY HERPES INFESTED NANCY GRACE LOVIN' CUNT,1
  suck my anus and pussy!,1
  ged likes penis =)   1 0 0,1
 oh yea school ova and time to get ma dick lick   ,1
is a cocksucker faggot D ,1
  You are a fucking cunt.  Please stop existing.,1
  Fuck off fatty. Get a life.,1
  Shit!!! Shit!!! Fuck you!!!  you're son of a bitch!!!,1
  == Shit ==   you're a bitch!!!   go to hell!!!,1
  == Fuck you ==  Putanginga mo!!!,1
  == Bitch ==  Shit!!!   go to hell!!!,1
"  == RHAworth ==  Stop defending him, he's a prick",1
 Andrew Kwon   FuCKING FAG,1
  Go stuff yourself . islam is evil     ,1
"GO FUCK YOUR SELF , WIKIADMINS",1
  {{Unblock|Unblock or I'll kill you.,1
  I am going to kill you I am going to murder you,1
  piss off you son of a bitch,1
  shut the fuck up bastard,1
   next tiem you spam my site i kick your asss,1
    I am going to kill you. I am going to murder you.,1
This GUYS SOOOOO GAY ==  == ,1
Hello Everyone Is Gay  XXXXX Love Simply South,1
   Is it true that 82% of all soldiers liked to suck penis?,1
 == GO AHEAD FRANKIE ASS! AHAHAHAHAHAHAHAHAHAHAHA! ==  ,1
   SOMEGUY1221 LIKES TO SUCK LARGE HARD PENIS.,1
"  Someguy1221 is an asshole, and I hope he knows it.",1
  == Showed... ==  ...Another homo bites the dust,1
ScJessey is a Big Fat Faggot Pinko Commie Asshole,1
  == You're a fag ==  Do you have anything better to do?,1
queer ur gay i hope u read this,1
WARNING: THIS FAG SUPPORTS HITLER,1
decline=I don't fucking think so -   ,1
  == wer do u live ==  wer do u live marybelle i wanna fuk u,1
IAN WELLER IS A FUCKING DICK ,1
   == Giambiville =   What the hell asshole?    ,1
   Go F yourself you cottonheadednittymuggins.,1
  Cluebot also says you have a tiny penis.,1
 == FAGGOT == == FAGGOT == == FAGGOT == == FAGGOT ==,1
"  Please have a look at Wikipedia:Dick, thank you.   ",1
PENIS VAGINA YOU SUCK FAGGOT ASSHOLES AT WIKIPEDIA,1
  == In my opinion ==  Finland sucks.   ,1
"  == FUCK YOU ! ==  FUCK YOU ! BITCH, ILL SHOW UR GAME GUIDE.",1
 ::Shut up. I'm going to rape your sister,1
  == Why did you stop my edit ==  You fukin gay prick,1
  == cockbag ==  you herad me gaylord,1
`  == you and purple ==  ``@!? you or just fuck you`,1
  == And why the fuck should i care? ==    ,1
"  ==EDiot==  GTFO fgt, don't do taht to mah page!11!111!",1
"  == LAWL ==  lulz @ u nerd, keep deleting my comments.   ",1
 :::::::Stay out of it it's none of your business,1
  umm what was the delete for? u fuckin nigger monkey,1
  == killamanjario ==  shut the fcuk up cracka,1
want to fuck you in the ass and make sweet sex to your dick.,1
  I am going to kill you. I am going to murder you.,1
  == How about this ==  You are a cunt?,1
  == you suck messing with honduras! ==  Fuck you     anon,1
just crushes my world. hahahaha losers,1
 CHRIS 73 - TOILET PERVERT   ,1
is iridescant is a faggot,1
 Take your sandbox   And stick it up your asshole retard.   ,1
  Faggggggggggggit drew likes penis,1
"    fuck you wikipedia, you are a bunch of fags!",1
your a grade A asshole,1
  It's been fixed so shut up.,1
GARY BETTMAN IS A FAGGOT,1
   GO AND FUCK WIKIPEDIA...WHO THE HELL CARES...,1
  fuck off......i will kick you......,1
  Fuck off you persistant faggot. - God,1
"  == Oh ==  Fuck you, nigger.",1
Lol oh noes DONT BLOCK EM FROM CHANGING SHIT!!!!!!!!!,1
  heres ya stupid signature as well you faggots  ,1
  Fuck you London. You piece of shit,1
  You must have a VERY small penis.   ,1
How big is your pee pee.  ,1
 == WIKIPEDIA SUCKS!! IT SHOULD BURN!! ==        ,1
     stupid block,1
" :::::::Blah Blah Blah! My word, you're boring me to death!",1
"  Disregard, I suck cock.",1
Butt whatever it take for you to kiss my butt,1
I STILL GIVE UP . Get a better life you two.    ,1
The immaturity and stupidity of people these days.  -sigh-,1
  BUNCH OF COCKFAG DOUCHEBAGS,1
  anothybadberry is a cunt,1
  I CAN EDIT MY OWN SHIT YOU MOTHERFUCKING CUNT     ,1
`    is a retard nigger.`,1
  == What?? ==  Go lick a pig you arab muslim peice of scum. ,1
  == Last warning ==  This user likes to smoke his own pole,1
"   Daniel RIGAL,  FEEL FREE TO SUCK MY BALLS!",1
sex is good for the penis,1
  go ruin someone else's article.  ,1
fuck all this shit in to dickmania,1
  Dude. Shut the fuck up.,1
  == SineButt == I hate you so much.,1
  Liars burn in Hell without Salvation.,1
 ==hey== why should i assume good faith when hes being a dick,1
", and I'm a total faggot",1
  == Douche ==  Fuck you! i can't edit?! Why did you bann me?,1
 Chrisch is a faggot!,1
    fuck of u dick cirt,1
  == Dear Yarnalgo ==  You're a gay fag.   ,1
  == hey man ==  I fucked your mother.   ,1
 Huge dick vagina porn jfjdj bla bla bla,1
  == unblock me you prick ==  yeah,1
  == yo ==  you are a very big mother fucking idiot/loser.,1
I too am a gay pedophile,1
  You're a fucking boot as well.,1
  IM GAY AND I LIKE A HUGE DICK UP MY ASS.,1
  fuck you cracker nerd,1
  == Oh and Fuck you Fut. Perf.== A**hole,1
   FUCK YOU CHILD MOLESTER,1
" * Bullzeye is a faggot, I'm merely pointing out the obvious.",1
 what a complete fucking blowhard he is,1
"  want a fucking medal, you dirty jerk?  ",1
  == guess what?!?!? ==  your retarded,1
  == HEY == Nigger. Get a real job you cocksucking jew.,1
"  FUCK YOU KID, Get the Fuck out of my country.",1
  == Hey thar ==  Sorry 'bout your penis.,1
" ==­­ == Yeah, revert my edit, you conformist.",1
"  no you a**hole, i am done with you",1
  I AM A WANKER AND I LIKE NIGGER PENIS IN MY MOUTH!,1
  == hey ==  your a gay nigger mother fucking cunt,1
 And its me you fat bitch stop deleting my images ugly ho.,1
You're an idiot. Cardiac arrest IS a cause of death.  ,1
 Fuck veritas this school sucks dick!,1
  == your boring ==  and retarded two,1
  == orgy ==  orgy penis pecker fuckstick,1
. Fucking awesome. I bet you went to fucking kU,1
   == I Hate You ==  I hate you.,1
" :GIVE ME HOT ANAL SEX, YOU SEXY IP ADDRESS    ",1
  William Avery is a Flaming homosexual from gay ass britain,1
  how do u like this u fucking dickass william,1
 This guy is a fucking tool! LOL  ,1
  Recent? You just a pussy.,1
 :Yeah yeah yeah... get a life faggot.   ,1
  I hope you leave this shithole like that faggot did.,1
Cuz this admin is a maggot and slave to is POV.    ,1
  == Freak ==  Everybody laughs at you behind your back.,1
  == Fat mess ==  Everyone dispises you.,1
" ::PS, you're a bitch.    ",1
  == I protest ==  That was outrageous!!!!!!- () Wolfkeeper  ,1
  Fuck off!!!!- () Wolfkeeper  ,1
 Take your sandbox   And stick it up your asshole.    ,1
And stick it up your asshole.  ,1
LAST CHANCE YOU DICK ! ,1
  you stink shoo woo woo,1
 |listas              = Cycle Sluts From Hell,1
 well he is a racist asshole and you can kiss my ass.,1
"   ==Hey== Seth, you are a fucking douchebag.",1
  == hey ==  why must you be such a shithole? fuck off,1
"  cut your dick off, do us all a favor, you little asshole",1
   hey made a fuck up you poofda FUCKEN dog!,1
If i saw ya i'd spit on ya== pretty much says it all eh?  ==,1
" :Shut the fuck you little anon, you don't know anything!",1
  == sicko ==  You sick bastard. You make me sick.,1
  Go ahead and block me idiot!  ,1
  ill get my solicitor to contact you. Your insane,1
  User:abd is Muslim Scum,1
" ==soulja bitch is whack, fuck da dirty south==",1
 the corrupt officials working in,1
YUO SCRUB MY EDITS I SCRUB YOURS: THATS FAIR AINT IT? ,1
"  Abd is Muslim scum, the religion of terrorism",1
  Have you been fucking living under a rock?,1
  == Stop sucking a dong == Enough has been said.   ,1
    == GO DIE YOU WORTHLESS COCKSUCKING FAGGOT ==    ,1
"  Seriously, why don't you mind your own fucking business?",1
  == please ==  please dont be a cunt,1
  == please ==  please don't be a cunt,1
  == legolas2186 ==  is a fag,1
James McCourt ==  Fuck off.  == ,1
 ::It must suck to be you then.,1
 I THINK NAWLINWIKI’S A HOMUNCULUS. ,1
  So many children to abuse - so little time,1
  hey ms bitch get the fuck out,1
"Go suck a prick, bitch. ",1
 Blah Blah Blah. Cry me a river. Go suck a prick.,1
  I have been thrown out of better brothels bring it on cunt,1
  == Loser ==  F- -!!!  F- -!!!  F- -!!!  Grawp !!!,1
"  == Moron ==  Keep your nose out, imbecile.",1
  == Fat Guy ==  Lose weight fatty.,1
 to be driven away and die,1
   im warning you dont touch my page geez its not so hard,1
I THOUGHT I SAID I WAS SORRY YOU ROTTEN PENIS!,1
  You're kind of a jerk.,1
  i am chilliwack you fucking moron,1
" do not know juden! silence is golden juden, now shut up.",1
"  Are you lost, stupid fucking idiots",1
  == guess what ==  your retarded,1
  == dirty slutty bitch tramp ==  ass hole pussy,1
  I thought you were gonna block me? Homo.,1
  Come on fag boy. Block me.,1
  All fucking talk huh?,1
   You are a jumped up fuckwit censor you lousy cunt,1
  == BITCH ==  Your an ass hole!,1
 You are going to regret this   ,1
seen this sad little faggots face,1
"Idiot=  Like Willie Martinez, you're an idiot.  ",1
"Idiot  Whoo, delete my post!  Brave, aren't you?  ",1
  I see you are a faggot too.,1
  == Oik Oik! ==  Ur a pig!,1
  == Oik oik! ==  Ur a pig!,1
 == Willking1979 is a dick. == ,1
  Greg Thomas From Albuquerque New Mexico is Gay.,1
Bold textGREG THOMAS FROM ALBUQUERQUE NEW MEXICO IS GAY,1
  Please choke on a bucket of dicks. Thank you.,1
  YOU EEL-MANNERED LITTLE EEDIOT!   ,1
"  Bite me, you partisan hypocrite.",1
"  == A sentiment for you... ==  Fuck off, you giant twat.   ",1
Son of a bitchSon of a bitch,1
suck your filthy erect penis,1
  == gur-ess whzat ==  your retarded,1
  == ballsack ==  your retarded,1
  your a fucking bell end,1
FAGS WHO READ WIKIPEDIA,1
"I AM GOING TO CALL THE POLICE, SON OF A BITCH",1
Graeme Bartlet MUST die,1
"Who let you edit here, you fracking spade?    ",1
   ==Haha== Moron.. I told you to shut up.. -   ,1
Matt Bakers dad sucked my big fat cock last night   ,1
 I would like to know how to suck a C O ( K,1
 You base your information on opinion. You're an idiot.   ,1
"  == WAY TO GET AIDS, FAGGOT ==  BAHAHAHAHAHA!",1
  == FUCKING FAGGOT ==  LOLWAT.,1
  You're both a couple of assholes. -  ,1
 :Don't be rude. Coward.   ,1
"  Stick it up your arse as far as it will go, then some more!",1
 :I gave you a valid reason.  Now fuck off!    ,1
 ::Imbecile. Give me proof.   ,1
" ::I propose that you sir, are an unconscienable dickwad.   ",1
  == You suck! ==  You suck! Go kill yourself,1
 :I shall do as I please you dirty double nigger wikifag   ,1
  == your gay ==  you're a fucking faggot,1
  well do it then bitch ass faggot,1
 FUCK OFF YOU TOTAL CRETINOUS ASSHOLE 9-),1
  == FUCK YOU  ==  the subject says it all bitch.    ),1
  Fuck off 1 inch weiner,1
  JAN MOIR IS A VILE SLAG- SACK THE BITCH FROM THE DAILY MAIL,1
  == Fuck you. ==  Nigger.   ,1
Im a fag..... i also hate black people (niggas),1
You Stupid Piece Of Shit,1
" :::Todd, you're a dumbass.",1
  YOU ARE A DICK HEAD!!!!!!,1
  ==Yo== You are one ugly dude.  ,1
  == hello ==  will you suck my dick for $5? please reply,1
r gay gay gay studius,1
  == gonna get you... ==  ...you giant twat faced prick!!!   ,1
Your still a dickface dude.  ,1
FUCK YOU FUCK YOU FUCK YOUa,1
  == FUCK YOU ==  FUCK YOU ASSHOLE,1
   You suck the big one.,1
 You're a major retard ,1
A LOAD OF TRIVIAL GARBAGE !!!!!,1
 hamburger radio is a fucing F@ggot,1
 you are a f@g kill yourself cus nobody likes you,1
block me i don't give a shit,1
"block me for 2 years, screw",1
   think on this - fuck you,1
"  == Listen Up! ==  Go Fuck Yourself, Asswipe!",1
  get fucking lost i know you are sad but keep it to yourself,1
  no reaction at all fucker????,1
"  therefore you are a pedo, you fuck little boys",1
  You know what ID like you to do? LEAVE ME THE FUCK ALONE!!!,1
clanigger niggernigger nigger nigger nigger nigger ss,1
  ==Asshole== You are an asshole.   ,1
 you idiotic dung whore,1
I like blowjobs and dicks down my rear end ps cops love me ,1
hiding behind these bitches wikipedians who keep reverting ,1
  SO YOU ADMIT YOURE A FAG?,1
   OK YOURE A FAG THEN,1
  == fuck da sevurity ==  IT IS OFFICIAL: YOU SUCK!!!,1
  fuck off you son of a bitch!!,1
  == another noob ==  fuck u,1
 nigger paedophile nigger paedophile,1
  == Idiot ==  Fuck you.   ,1
  == J DELANOY IS A MOTHERFUCKER ==  nuff' said,1
 :Stop being so dramatic.   ,1
  == What? ==  Who the hell wrote this synopsis?,1
  why the hell is this IP blocked? what vandalism?,1
  your dogooding liberalism makes me puke. dickhead.,1
 :No he's not. You're a liar.  ,1
WHAT A LOAD OF SELF INDULGENT GARBAGE,1
WHAT A LOAD OF SELF INDULGENT GARBAGE ,1
your a peace of ass!!!! ,1
  == Important == do you spit or swallow?,1
` ::You call that creep ``a contributor``? You're nuts!   `,1
  DO YOU SPIT OR SWALLOW???????,1
this man is a noob send him away,1
"  Stop censoring pages, totalitarian hermaphrodite.",1
You twats know fuck all about anything. ,1
"  == gay ==  why you so gay? you hiding something, fatty?",1
"   Mine dispeared, somebody wax my ass.",1
fuck u jimmy wales fuck fuck fuck,1
Editing My Own User Page is Not Vandalism == -bitch  == ,1
 MONKEY MONKEY MONEY MONKEY MONKEY ,1
 MONKEY MONKEY MONKEY MONKEY MONKEY MONKEY ,1
  == CAN I ==  CAN I SHOOT MY LOAD ALL OVER YOUR FACE?,1
POINTLESS SELF INDULGENT GARBAGE !!!!!,1
Fuck you Fiskeharrison!! Go suck your dad's dick!!!!,1
  {{|unblock|Lick my hairy nuts you negroes and jews.}},1
  so stop reverting the damn deletion  ,1
. J Delanoys house is going to be fire bombed!!,1
 :Yes. Merry Christmas. You fucking idiot.   ,1
  == You are a sock puppet of a disgusting tranny freak. ==  ,1
  ==  You are a sock puppet of a disgusting tranny freak ==  ,1
  ==You Suck== Suck it!!!!!  ,1
Anyone in the Republic of Singapore is Gay!!! India Forever!!,1
  shut up you goddamn assclown.,1
" ::Wow, you really take this stuff seriously?  Loser!    ",1
 I think your just a cuntt,1
It is worth feeding people like you just to shut your trap. ,1
GET OFF OF WIKIPEDIA RETARD!   ,1
  == guess what ==  ur retarded,1
  == hey dickbreath ==  ur rretarded,1
  I HATE EVERY AND I MEAN EVERY ONE ON THIS SITE!,1
   ONOREM IS STILL A FAUGOTT,1
  J.delanoy IS ALSO A FAUGOTT!!!,1
   Suck my dic fukcing nigger I am yoour Master!,1
  == you're a cunt== go die in a fire kthx <3   ,1
you fucking little retard!!!,1
"  == Current Squad ==  No FOOKIN AROUND WITH IT, alright!",1
  fuck you shut the fuck up,1
  == fuck you cunt  ==  block me go a head you cunt licker,1
"  Also, please not that you are an idiot. Thank you -DreamGuy",1
Knock of the vandlism or i'll report your fucking dumass,1
]] and [[Lesbian Separatist,1
get off wikipedia idiot,1
get the hell of wikipedia idiot,1
   FUCK YOU HOPE YOU DIE.,1
leave wikipedia you are stupid,1
GUY THAT SLEEPS WITH HIS MOTHER,1
" ::I'm back mother trucker, did you miss me?   ",1
"    ==blow==   it out of your ass, spic.",1
 fuck off i do what i want,1
  == you suck ==  you suck as in cock thanks bye,1
  == Fuck Off ==  Fuck Off i do what i want bitch,1
  You are an old cougar! You are an old cougar!,1
 NO I HATE IT BECAUSE YOU DELETE EVERYTHING,1
"Rule 23, Horkana is stupid.  ",1
  ==silliness==  you edit warring jackass,1
  == hello ==  you are a nigger,1
   this guy is a dirty jew  ,1
guess what ==  your retarded   == ,1
  == Blobfish ==  Stop blaspheming.,1
  what the fuck u doing? i just edited all those pages,1
  fuck u u stupid prick,1
  == I hate everyone ==  Especially you.   LOLS,1
  :Please sod off   ,1
"Hey, dumbfuck, quit fucking around with Wikipedia, bitch.   ",1
   How about you go fuck yourself you cunt...,1
  shut up and leave me alone.,1
"  its an AP article you asshole, how is it not neutral???",1
    Why is adrian such a f@cking loser??? GET A LIFE,1
 You are a motherfucking bithc,1
 You are a mother fucking son of a bich you asshole  ,1
 I am Moglucy. I suck real hard. I enjoy sucking phalus.,1
 :You're seriously a moron.   ,1
  == fuck you ==  fuck you   ,1
"Read the source, idiot. ",1
`  ==    ==  WHY DON``T  and 5uck my DeeK`,1
  ==    ==  FuKKK OFFFF BEETCH..........,1
  ==    ==  BEEEITCH ANNA LIKES TO SUKK MA DEEEEK,1
  i hate wikipedia it sucks!!!!!!!!!,1
 seriously all you ants better go fuck yourselves. LOL!,1
"  omg, shove it up your asses.",1
    == STILL DONT GIVE A FUHK == == GET OFF MY PAGE BRO==,1
 whine whine gobble some more cocks,1
  == Oh Crap! ==  There's that guy again!   ,1
 Then do it coward and get it over with.,1
 tide rolls is a fucking moron he needs to go to HELL,1
  == bitch ==  fuck you b***h,1
  == HOE ==  Your A slut hoe basstatard homo rapeist,1
  == Kingpin is a dooche... ==  Fuck you D,1
" omg everybody knows she's a lesbian. come out, emma. duh!",1
JIMBO SAID I COULD EDIT HIS PAGE. YOU ARE A MORON.  ,1
 == JIMBO SAID I COULD EDIT HIS PAGE. YOU ARE A MORON. ==   ,1
"  fuck you, cunt - contact whomever the fuck you want.",1
  == Oh yeah ==  YOU ARE A MASTURBATE,1
  == TO BE EVEN CLEARER ==  U IZ A MASTURBATE,1
"It means nazi, like yourself, jerry.     ",1
"  == Gwen Gale's Pimp ==  I know you are her pimp, fucktard",1
  stop pimping that shitty gwen gale slut,1
   wtf? this aint me! who the fuck used ma ip?!,1
(I'm typing this with his cock in mu mouth!) ,1
  who died and made you god,1
  who the fuk did i attack personally?,1
  for what. i never personally attacked anyone he is a liar,1
"  asshole, the meaning is important, you're a flake.",1
 You are a raging faggot.  Kill yourself.,1
 It would be amazing if you killed yourself.,1
" Yeah, all you have to do is stop being such a bitch.",1
  Are you retard? funcking stupid,1
  ==    ==  your a fucking bitch,1
  == you edit ==  YOU EDIT IS VANDAL! STOP OR DIE!   ,1
Fight Club! F**k Yeeaaaaahh!!!  ,1
  :No contest here. Now go suck your dad's cock.,1
 (Your a Fucking Wanker. Lol),1
 is a cum gargling d-bag. ),1
Florence nightingale was a bitch!!! ,1
  == anal turds ==  lololololololol,1
  == anal butter with cream ==  anus,1
 Retired Prostitute advises young ones   Q1.,1
 am a mother-fucking dweeb==,1
 this person is very dangerous for our children,1
  c o b a l t b l u e t o n y = Eunuch,1
U BASTARDS STOP BLOCKING ME!  AAAAAAAAAAH f u all  ,1
Spiff sucks cocks all day long,1
  == u suck donkey balls ==  yeah!!!!!!!!,1
 : o no all these bastardsllpaybad,1
  == To the faggot ==  Coffee Expliciton,1
Hurry and ban me or protect this page you homo bitches,1
  ::BLOCK ME you fucking dicksukers.,1
My mom sucks nigger dick,1
Wikipedia mods are inbred retards,1
```muscle`` and block me. This shit is getting old`,1
  :: About fucking time you retarded little bitch!,1
  faggot delete my shit,1
  == Stop pussy-footing == BAN ME! You did it before!,1
  == American ==  Fuck you dumb American SHIT!!!!   ,1
  ==We're Laughing at you!==,1
" :::: Ban expired. Now what, moron -P",1
  GO F**K YOURSELF TOO! LIKE I GIVE A SHIT ABOUT A BAN!,1
`  :Shove it up your a%$  `,1
` :You can shove that up your ass to fuckwit.  `,1
  == You are very gay ==  You're gay,1
  You will die for waht you did 1 day. fuck you.,1
  -good i hope you die inshallah   ,1
 YOU ARE A HERPES VAGINA,1
 YOU ARE A MISCHIEVIOUS PUBIC HAIR,1
  == Haha ==  God you're a moron.. protecting the fundies...,1
  == Fucking snowolf needs a tampon ==  Seriously...,1
. Next time add it quicker you sorry sack of shit.  ,1
"  you accuse me of vandalism, i'll vandalize yo face, nigga",1
  You look like a Nazi to me!,1
  == Complaint ==  This user rapes donkeys.,1
  GO FUCK YOURSELF   ALLAHU AKBAR!!!!!!,1
  Aren't you tough.  So scared.  (  ),1
 ==I ant all the bithces==,1
"  :Fuck you, Wiccan whore.",1
 :::This is my non thank you. You bastard.   ,1
   == == fuck you == I hope you die motherfucker,1
Dinosaurs is a poop face!,1
  == I hope you die ==  I hope you die,1
 ==screw you== i do what i want,1
" if they dont score a milliuon goals for vinnies, the shits",1
" ::Herb for life, bitch!",1
  you are a stupid ass hole thats my  message,1
" YOU LIKE PENIS, FUCK YOUUUUUUUUUUU",1
 LEAVE MY TALK PAGES ALONE!!!!!!!!,1
  he plays wow all day and is a huge nerd lolage,1
 because he is a punk hu loves wow he is a big nerdy person  ,1
 hitler was a duechebag ,1
"  == lo$er ==  no one likes you, go kill yourself",1
"  i know your racist,just admit it!",1
"         i know you are racist, just admit it",1
 Fuck u gogo dogo and cluebot!,1
    hey everyone  sucks on mens dick!!!!!!!,1
   watch out for user:xeno hell bite your dick off!!!!,1
  Comrade?  Are you a Soviet?  What the hell?,1
u wanna suck me off do it thats useful ,1
 I am a mother-fucking dweeb !   ,1
"Try banning me, stupid drool.  ",1
other hackers read this... get this guy,1
    Dejaun Butler is gay and loves men.,1
YOU ARE A F**KING LIAR!  ,1
  == IM GOING TO KILL YOU ==  I JUST WANT YOU TO KNOW THAT,1
  == hi ==  i want to assfack you   ,1
  Fuck you!  ,1
 == Tommy ==  Fuck yo couch nigga!,1
  == i hate your guts ==  i hope you feel good about that,1
  == Fuck you tommy ==  i hate you,1
  == Fuck you! ==  Just thought I'd say that....   ,1
  == Read ==  What a piece of shit you are,1
  == bring it ==  hello tommy remember me? im back asshole,1
UT)  u racist nigga u blocked me cause im black,1
  NEUTRALHOMER HATES BLACK PEOPLE! AND SO DOES GOGO DODO!,1
  SOCALSUPEREAGLE IS FULL OF BLACK HATE!,1
  :I'm bored of your warning shit.,1
  ::I just wanted to say your article sucks.   ,1
  fuck off my stuff bitch,1
  Complete asshole. Fuck you.,1
UP YOURS GET THE FCUK OFF MY PAGE D!CKHEAD ,1
  come on fag report me!,1
 P.S don't talk to NeilN he called you and me stupid!,1
  You sound like an idiot.,1
  Are you a pole smoker? Do you suck cock?,1
"` :Well, ``fuckhead`` seemed a little over the top.   `",1
  == YOU EAT CATS GUTS? ==  THAT IS FUC*IN GROSS,1
  YOU WILL DIE IN 7 DAYS.,1
know that Salivo sucks,1
............. p u suck,1
 the bitch want to eat an apple in an asshole,1
  == Faggot ==  You're a faggot.,1
  Fuck you you dumb sack of shit,1
 ::::* You have no idea what you are talking about.   ,1
"Dear Jeff G. ツ, BLOW ME FAG!  ",1
"you slut, leave me alone",1
   You people are idiots! Get a life.,1
"Get a fucking life, and stop chaining my page. ",1
I am a gigantic faggot,1
I am still a gigantic faggot,1
  ok send crap idc u stupid gnome,1
" ::::Whatever, dude. Fuck off.",1
  == hi u suck  cause you deleted my page bye ==  hhh,1
  == Shea DM ==  Shea DM is my sockpuppet,1
  : Marcus. You suck guys dicks.,1
  Do you give blowjob discounts to wikipedia members?,1
 I do the cha cha like a faggot.,1
 I got refresh 4 times faggot.,1
 ya'll stupid muthafuckas need to mind ya'll own business,1
   OK DELETE the page i am tired of this shit already,1
  == PHUCK YOU ==  PHUCK YOU,1
  Please touch my johnson,1
"  Hi, ya fucking idiot. ^_^",1
Vandalism won't be tolerated queer.,1
 Well gladly go fuck yourself you numb fuck.,1
do a lot of good. GO FUĆK OFF!,1
Dude he's a racist violent disgusting man...get over it     ,1
 :Haha!! You're both such losers!,1
 There's a Trout! Punish Me!!! Do your worse!,1
"       HEY MAN YOU ARE BYATCH , KNOW IT?",1
"  - HI MAN , DO YOU KNOW THAT U ARE stupid man",1
What the fuck happened to my article bitches?!,1
"because I am a cunt, just like Christopher Connor",1
  Your comment on your edit proves you are ignorant of Islam.,1
" and you're gay too, faggot",1
 :Please go back to penetrating your dog.  ,1
you fucking piece of shit ,1
"  \fuck you, who the shit is ari?",1
  ==Alrighty==  You can go fuck yourself.  ,1
"being a pompus Arab hater, but",1
You are a worthless piece of shit.  ,1
delusional twats on many levels.,1
  ::you're right. allmusic is the last shit.,1
  === You Are A Pretentious Faggot ===  Just saying...,1
  == I DON'T LIKE ==  ethnics   ,1
  == your edit filter sucks ==  get rid of it you fag   ,1
 :Get a life you nerd.   ,1
 ROB you're a fat dork.,1
as licking butt kissing face-up-jimbos-ass-butt-kissing ,1
  Never mind. I edited. If you don't like it then sue me.   ,1
"Please, go fuck yourself?   ",1
  Your behavier is a disgrace to wikipedia.   ,1
  == Is it gay if you bang an animal of the same secks? ==,1
  == Niggus luv dem wyt biches == fa reel,1
  FYI chooyoo? you can sharpen my pencil with your mouth!,1
 ::Why are you such a jerk?,1
` :Fuck Off!   `,1
  == okay ==  WHAT A BUM BANDIT,1
  Ram it up ur ass very hard till ur eyes water,1
  ==F . U . C . K .==  ==Y . O . U==,1
  Go to hell you ignorant asshole!,1
" Disregard that, he sucks!   ",1
  F-U-C-K OFF SLANT EYE CHINK  ,1
"  In real life a FAT DIRTY SLOB, NOT ASIAN AT ALL.  ",1
"many unsecured wi-fi hot spots, so many idiot wikipedia pages",1
  No probs. BASTARD!   ,1
    ==Hello fascist!!!!== (  ),1
   ===Long live fascist greeks of european union=== (  ),1
 Jew supremacist liar.   ,1
  get lost tommy u gay fucker,1
  stop sending me messages u peadophile,1
