Text,oh_label
@awizardsbeard I called you an idiot. Not a misogynist.,0
Why has the city of Sinjar not been taken back yet?,0
Bullshit strategic scores piss me off #mkr,0
@JoeMOwens newp.,0
@azmoderate @JoeWSJ Sharia law: http://t.co/SJalsZ3sKK,0
Lynn and Tony you've got no change. Say goodbye now #mkr,0
Another. Fricking. Instant. Restaurant. Round. #mkr,0
How Islam deprives women of education. http://t.co/NYv651nu9U,0
@nite_moogle (p.s. blizzard makes the best games),0
Entering GDC expo hall. Look for the neon pink backpack :),0
C'mon Shelli and Emilie! Get something out! #MKR,0
"Ugh, get out. #mkr",0
Which was my first choice.,0
@djtyrant yup! :)  just got it.,0
@Beau_Bales @Patreon &lt;3 thank you :),0
What a surprise. mess on a plate #MKR,0
@cptmashek no worries. i think it was a parse failure.,0
The Lorax has the same doorbell as #MKR 😅,0
#asskickery hahahahaha #mkr #mkr2015 #mkrsexylloyd,0
I fucking love Ash! hahaha #MKR,0
@SnugRailgun You are correct.,0
@TransGeekMovie so looking forward to seeing your tweets!,0
@shanley #killallmen,0
@ashleylynch @mistertodd hi i like you &lt;3,0
RT @keithwgreen: Colin..SHAMPOO YR HAIRRRRR #MKR,0
Wait for Twitter to go in meltdown #mkr,0
@TheOmegaKira @slashdot doesn't look like I am.,0
Kat &amp; Andre are terrible sports #mkr #mkr2015,0
@gavinatkinson @karinjiri @devinteske i miss sysinstall. :(,0
"@EvanSutton96 More exclamation points = more truth, fact",0
@IosacHelmet The feeling is mutual.,0
Ew Kat and Andre are still in the comp. #MKR,0
@MsBritBritBritt that's the spirit #MKR,0
I would love all the teams breakfast while camping #mkr,0
@mauvedeity i had a rescue puppy named rj45. :),0
@mjtbrizvi Lying scumbag.,0
"@bryneaux I am allergic to cats, but thanks anyways :)",0
Kat the kunt #mkr,0
Where is this place? #mkr #MKR2015,0
Someone takes herself too seriously #mkr,0
another INSTANT RESTAURANT ROUND WHY #MKR,0
Thanks for ruining the next episode of #mkr @Channel7,0
@theRoUS done.,0
While we're on the topic http://t.co/wOlOK33udn,0
What's the difference between a pancake and hot cake?  #mkr,0
Oh my god.... When will this show end... #mkr,0
@JimmyGeekPA he answers to fuckhead. He is not that smart.,0
"""I don't retreat.
I reload.""",0
@MJalsaadi They are not Muslim enough.,0
1 really Kat and Andre?Good luck girls:) #mkr,0
"Tonight's dessert is called ""Remains of the Day"". #MKR",0
Praying Jac and Shaz do well! They're my faves. #MKR,0
RT @sl473: Mmm maple bacon is the bomb #mkr,0
"@sschinke they did, it's called California.",0
Well that’s Lynn and Tony screwed #MKR,0
@harmlesstree2 Here4. https://t.co/xWJzpSodGj,0
@cheeseplus I typo crazy with browns,0
Deconstructed a Lemon Curd or was it turd.... #MKR,0
@LostSailorNY @AJM9588 @CFLancop So true.,0
Man Colin is HOT!!! #mkr2015 #mkr,0
WTF score did you expect serving liver?? #MKR,0
"@issue_september @Oh_tobs dopey face, crap cooking, sure #mkr",0
@No_KitchenRules No. Never. #MKR,0
@damnitscloudy I will never stop posting WoW selfies.,0
@Jeff_Skalski @nvidia not cool.,0
Did I miss something? Where is Adam? #MKR,0
"Proof there is no God. 
Kat survives. 
#mkr",0
"@alain_vde oh, weird. I'm surprised it didn't offer Twitter.",0
@dgbattaglia Impossible usually.,0
@tarkasteve awww. I felt scattered as heck. I need sleep :P,0
#mkr I think I just threw up in my mouth :(,0
Wishing a horde of rabid bats on @Trizzzy13 and @Travieee23,0
The meal sounds fab #MKR,0
U think they realize they need a total of 10 here?? #mkr,0
I bet Drasko loves a bit of spatchcock #MKR,0
Helloooh camperes....hi de hi! #mkr,0
@MitchKelly1701 What you're thinking of is beauty pageants,0
@JWYoder i got spells for that.,0
@asterops Care to restate that in English?,0
@pNibbler @AlterNet @MaxBlumenthal Good night.,0
@b_cran @nscottg I use windows :P,0
Where can I vote for Colin to win the gold Logie? #MKR,0
@ugobananas OBVIOUSLY,0
Goddamn i really want pancakes now #MKR,0
@mykitchenrules kat is a whench boot her off #mkr,0
KAT R U 4 REAL #MKR,0
@chris_swenson I'd shopped off the website before :),0
@MarcMThompson not once we get it shut down ^.^,0
@GamesafeAU it's the eye makeup that makes it all difficult.,0
Annies back! #MKR,0
3 chef wankers #MKR,0
#MKR people watch this shit?? Fuck me dead!,0
RT @megstarseven: Rob and Dave better win this! Bacon! #mkr,0
@Katrin_Salmani Lies. http://t.co/Qax81lnvg0,0
*snort*,0
That entrée looks foul &gt;.&lt; #MKR,0
RT @EloisePeace: I'm just so embarrassed for her. #MKR,0
RT @monster_mia: I hate kat and andre 😡😒 #mkr,0
RT @deray: Guns drawn. Ferguson PD. http://t.co/YE5a0yGKu4,0
"@AFP Wow, must be 5 or 6 of them.",0
http://t.co/3hqI0L6cwU,0
